Filename,Label,Text Source,Text Type
000000127482.png,2,metadata/texts\Job.txt,full
000000367812.png,2,metadata/texts\HA.txt,sentence
000000027209.png,1,metadata/texts\Dune.txt,paragraph
000000454363.png,0,-,-
000000069924.png,0,-,-
000000174232.png,2,metadata/texts\Quran.txt,full
000000412154.png,2,metadata/texts\AOTS.txt,sentence
000000215425.png,2,metadata/texts\AOTS.txt,paragraph
000000038956.png,0,-,-
000000570020.png,1,metadata/texts\Job.txt,full
000000162896.png,2,metadata/texts\Job.txt,sentence
000000267740.png,0,-,-
000000222999.png,0,-,-
000000135514.png,1,metadata/texts\Job.txt,paragraph
000000206075.png,1,metadata/texts\AOTS.txt,full
000000274372.png,0,-,-
000000431424.png,1,metadata/texts\AOTS.txt,sentence
000000411234.png,1,metadata/texts\AOTS.txt,paragraph
000000078992.png,0,-,-
000000193425.png,1,metadata/texts\AOTS.txt,full
000000081769.png,2,metadata/texts\Dune.txt,sentence
000000226201.png,2,metadata/texts\Job.txt,paragraph
000000023401.png,2,metadata/texts\Quran.txt,full
000000399953.png,0,-,-
000000018100.png,0,-,-
000000147332.png,2,metadata/texts\HA.txt,sentence
000000541257.png,0,-,-
000000050887.png,0,-,-
000000128532.png,0,-,-
000000331682.png,1,metadata/texts\AOTS.txt,paragraph
000000254055.png,2,metadata/texts\Dune.txt,full
000000500276.png,0,-,-
000000077818.png,2,metadata/texts\Quran.txt,sentence
000000555510.png,2,metadata/texts\Job.txt,paragraph
000000234606.png,0,-,-
000000086735.png,0,-,-
000000421518.png,0,-,-
000000445044.png,2,metadata/texts\Job.txt,full
000000501626.png,0,-,-
000000560169.png,0,-,-
000000474885.png,1,metadata/texts\Quran.txt,sentence
000000048186.png,1,metadata/texts\Job.txt,paragraph
000000068505.png,2,metadata/texts\Quran.txt,full
000000177345.png,1,metadata/texts\AOTS.txt,sentence
000000321129.png,1,metadata/texts\Job.txt,paragraph
000000363210.png,0,-,-
000000370370.png,2,metadata/texts\HA.txt,full
000000136759.png,2,metadata/texts\Quran.txt,sentence
000000362478.png,0,-,-
000000093238.png,1,metadata/texts\HA.txt,paragraph
000000136615.png,0,-,-
000000338947.png,0,-,-
000000400438.png,0,-,-
000000265504.png,0,-,-
000000129012.png,0,-,-
000000268575.png,0,-,-
000000213335.png,1,metadata/texts\Job.txt,full
000000343034.png,2,metadata/texts\Job.txt,sentence
000000375553.png,2,metadata/texts\Quran.txt,paragraph
000000209363.png,0,-,-
000000361416.png,0,-,-
000000098252.png,0,-,-
000000397988.png,1,metadata/texts\Quran.txt,full
000000499578.png,2,metadata/texts\Dune.txt,sentence
000000475458.png,2,metadata/texts\HA.txt,paragraph
000000172400.png,0,-,-
000000426765.png,1,metadata/texts\Job.txt,full
000000403722.png,2,metadata/texts\Quran.txt,sentence
000000354073.png,0,-,-
000000216423.png,0,-,-
000000055778.png,0,-,-
000000090630.png,0,-,-
000000104350.png,0,-,-
000000329049.png,0,-,-
000000186023.png,2,metadata/texts\Quran.txt,paragraph
000000398964.png,2,metadata/texts\AOTS.txt,full
000000534264.png,2,metadata/texts\HA.txt,sentence
000000119046.png,2,metadata/texts\AOTS.txt,paragraph
000000325403.png,0,-,-
000000419881.png,2,metadata/texts\Dune.txt,full
000000347215.png,2,metadata/texts\AOTS.txt,sentence
000000459596.png,1,metadata/texts\Job.txt,paragraph
000000468812.png,0,-,-
000000154160.png,0,-,-
000000415085.png,0,-,-
000000355412.png,0,-,-
000000486185.png,0,-,-
000000357106.png,1,metadata/texts\AOTS.txt,full
000000087167.png,0,-,-
000000317483.png,0,-,-
000000232667.png,2,metadata/texts\Quran.txt,sentence
000000481755.png,1,metadata/texts\AOTS.txt,paragraph
000000257402.png,1,metadata/texts\Job.txt,full
000000561440.png,2,metadata/texts\Job.txt,sentence
000000273741.png,0,-,-
000000560331.png,2,metadata/texts\Job.txt,paragraph
000000073046.png,0,-,-
000000304306.png,0,-,-
000000369595.png,2,metadata/texts\AOTS.txt,full
000000383323.png,2,metadata/texts\HA.txt,sentence
000000331293.png,2,metadata/texts\Quran.txt,paragraph
000000305293.png,1,metadata/texts\AOTS.txt,full
000000094243.png,0,-,-
000000290275.png,0,-,-
000000142621.png,0,-,-
000000075164.png,2,metadata/texts\Quran.txt,sentence
000000354513.png,1,metadata/texts\HA.txt,paragraph
000000260003.png,1,metadata/texts\HA.txt,full
000000204747.png,2,metadata/texts\Quran.txt,sentence
000000452039.png,0,-,-
000000010257.png,1,metadata/texts\AOTS.txt,paragraph
000000513535.png,0,-,-
000000433350.png,1,metadata/texts\Dune.txt,full
000000509912.png,0,-,-
000000249708.png,1,metadata/texts\HA.txt,sentence
000000296380.png,2,metadata/texts\Dune.txt,paragraph
000000385791.png,0,-,-
000000112943.png,1,metadata/texts\HA.txt,full
000000571868.png,2,metadata/texts\AOTS.txt,sentence
000000170568.png,1,metadata/texts\AOTS.txt,paragraph
000000436639.png,0,-,-
000000444182.png,0,-,-
000000282710.png,1,metadata/texts\AOTS.txt,full
000000030366.png,1,metadata/texts\AOTS.txt,sentence
000000199544.png,0,-,-
000000524482.png,1,metadata/texts\Dune.txt,paragraph
000000365149.png,1,metadata/texts\HA.txt,full
000000449986.png,0,-,-
000000130449.png,2,metadata/texts\Dune.txt,sentence
000000215623.png,0,-,-
000000580611.png,2,metadata/texts\HA.txt,paragraph
000000295833.png,2,metadata/texts\Job.txt,full
000000429723.png,0,-,-
000000104186.png,2,metadata/texts\AOTS.txt,sentence
000000305662.png,2,metadata/texts\Dune.txt,paragraph
000000212729.png,1,metadata/texts\Dune.txt,full
000000285658.png,1,metadata/texts\Dune.txt,sentence
000000042776.png,2,metadata/texts\Dune.txt,paragraph
000000575611.png,0,-,-
000000206901.png,0,-,-
000000501254.png,1,metadata/texts\AOTS.txt,full
000000354378.png,2,metadata/texts\Quran.txt,sentence
000000430726.png,0,-,-
000000319058.png,1,metadata/texts\Job.txt,paragraph
000000547045.png,2,metadata/texts\HA.txt,full
000000076983.png,1,metadata/texts\Job.txt,sentence
000000563708.png,1,metadata/texts\Dune.txt,paragraph
000000451756.png,1,metadata/texts\Dune.txt,full
000000121750.png,2,metadata/texts\Job.txt,sentence
000000439807.png,1,metadata/texts\Quran.txt,paragraph
000000280091.png,2,metadata/texts\HA.txt,full
000000167620.png,2,metadata/texts\HA.txt,sentence
000000010682.png,2,metadata/texts\AOTS.txt,paragraph
000000131091.png,1,metadata/texts\HA.txt,full
000000034504.png,2,metadata/texts\Dune.txt,sentence
000000113567.png,0,-,-
000000272369.png,2,metadata/texts\Dune.txt,paragraph
000000523231.png,0,-,-
000000269123.png,0,-,-
000000304951.png,1,metadata/texts\Dune.txt,full
000000122673.png,2,metadata/texts\HA.txt,sentence
000000423230.png,1,metadata/texts\Quran.txt,paragraph
000000256437.png,1,metadata/texts\AOTS.txt,full
000000090416.png,1,metadata/texts\AOTS.txt,sentence
000000467083.png,1,metadata/texts\Dune.txt,paragraph
000000138471.png,2,metadata/texts\Job.txt,full
000000478930.png,1,metadata/texts\Job.txt,sentence
000000329764.png,0,-,-
000000137909.png,1,metadata/texts\Job.txt,paragraph
000000301217.png,0,-,-
000000072152.png,0,-,-
000000154535.png,1,metadata/texts\Quran.txt,full
000000080681.png,0,-,-
000000337136.png,0,-,-
000000149549.png,0,-,-
000000184180.png,2,metadata/texts\Job.txt,sentence
000000397524.png,2,metadata/texts\Dune.txt,paragraph
000000505368.png,2,metadata/texts\HA.txt,full
000000135632.png,1,metadata/texts\HA.txt,sentence
000000222718.png,0,-,-
000000572299.png,2,metadata/texts\Dune.txt,paragraph
000000513955.png,1,metadata/texts\Dune.txt,full
000000080870.png,1,metadata/texts\HA.txt,sentence
000000306076.png,1,metadata/texts\HA.txt,paragraph
000000288831.png,2,metadata/texts\Quran.txt,full
000000159248.png,0,-,-
000000545023.png,0,-,-
000000283326.png,1,metadata/texts\Quran.txt,sentence
000000124449.png,2,metadata/texts\HA.txt,paragraph
000000550218.png,2,metadata/texts\AOTS.txt,full
000000517904.png,0,-,-
000000512628.png,1,metadata/texts\Dune.txt,sentence
000000080242.png,1,metadata/texts\AOTS.txt,paragraph
000000119660.png,1,metadata/texts\Quran.txt,full
000000307363.png,2,metadata/texts\Job.txt,sentence
000000464573.png,1,metadata/texts\Quran.txt,paragraph
000000280975.png,0,-,-
000000007435.png,1,metadata/texts\AOTS.txt,full
000000404774.png,0,-,-
000000109413.png,2,metadata/texts\AOTS.txt,sentence
000000567468.png,1,metadata/texts\HA.txt,paragraph
000000329924.png,1,metadata/texts\Job.txt,full
000000001175.png,1,metadata/texts\HA.txt,sentence
000000477564.png,0,-,-
000000165156.png,1,metadata/texts\Job.txt,paragraph
000000244324.png,0,-,-
000000525547.png,0,-,-
000000562797.png,1,metadata/texts\Job.txt,full
000000575456.png,1,metadata/texts\Quran.txt,sentence
000000417709.png,1,metadata/texts\Dune.txt,paragraph
000000342282.png,1,metadata/texts\Quran.txt,full
000000438770.png,2,metadata/texts\Dune.txt,sentence
000000146108.png,0,-,-
000000456963.png,0,-,-
000000567291.png,0,-,-
000000353805.png,1,metadata/texts\Quran.txt,paragraph
000000563577.png,0,-,-
000000043214.png,0,-,-
000000112079.png,1,metadata/texts\Dune.txt,full
000000203686.png,0,-,-
000000376149.png,1,metadata/texts\HA.txt,sentence
000000035209.png,2,metadata/texts\Dune.txt,paragraph
000000108635.png,0,-,-
000000031523.png,1,metadata/texts\Job.txt,full
000000127591.png,2,metadata/texts\HA.txt,sentence
000000353708.png,0,-,-
000000028074.png,0,-,-
000000513644.png,0,-,-
000000000771.png,2,metadata/texts\AOTS.txt,paragraph
000000560696.png,2,metadata/texts\Quran.txt,full
000000046914.png,2,metadata/texts\AOTS.txt,sentence
000000154406.png,0,-,-
000000491654.png,2,metadata/texts\AOTS.txt,paragraph
000000365832.png,2,metadata/texts\HA.txt,full
000000166558.png,0,-,-
000000210701.png,0,-,-
000000058643.png,0,-,-
000000177993.png,2,metadata/texts\Job.txt,sentence
000000248158.png,2,metadata/texts\Quran.txt,paragraph
000000310087.png,1,metadata/texts\Quran.txt,full
000000283049.png,2,metadata/texts\Quran.txt,sentence
000000323989.png,0,-,-
000000385211.png,1,metadata/texts\Dune.txt,paragraph
000000405011.png,0,-,-
000000446370.png,1,metadata/texts\Job.txt,full
000000058852.png,2,metadata/texts\Quran.txt,sentence
000000382343.png,1,metadata/texts\AOTS.txt,paragraph
000000079375.png,2,metadata/texts\HA.txt,full
000000328226.png,2,metadata/texts\Quran.txt,sentence
000000562263.png,0,-,-
000000577998.png,2,metadata/texts\Dune.txt,paragraph
000000331812.png,1,metadata/texts\Job.txt,full
000000549811.png,1,metadata/texts\AOTS.txt,sentence
000000295526.png,0,-,-
000000022800.png,2,metadata/texts\Dune.txt,paragraph
000000248555.png,0,-,-
000000213231.png,2,metadata/texts\Job.txt,full
000000239501.png,2,metadata/texts\Quran.txt,sentence
000000271154.png,2,metadata/texts\AOTS.txt,paragraph
000000495178.png,2,metadata/texts\Quran.txt,full
000000423763.png,2,metadata/texts\Job.txt,sentence
000000141332.png,1,metadata/texts\HA.txt,paragraph
000000261763.png,0,-,-
000000059511.png,2,metadata/texts\Quran.txt,full
000000212286.png,1,metadata/texts\Dune.txt,sentence
000000227905.png,2,metadata/texts\Quran.txt,paragraph
000000443495.png,1,metadata/texts\Job.txt,full
000000504742.png,1,metadata/texts\Job.txt,sentence
000000129878.png,0,-,-
000000492252.png,2,metadata/texts\AOTS.txt,paragraph
000000307867.png,1,metadata/texts\Quran.txt,full
000000311625.png,2,metadata/texts\Job.txt,sentence
000000194819.png,1,metadata/texts\Job.txt,paragraph
000000282468.png,1,metadata/texts\Quran.txt,full
000000349572.png,1,metadata/texts\Quran.txt,sentence
000000070264.png,0,-,-
000000245187.png,1,metadata/texts\AOTS.txt,paragraph
000000579328.png,0,-,-
000000520415.png,1,metadata/texts\Job.txt,full
000000078866.png,2,metadata/texts\Quran.txt,sentence
000000245604.png,2,metadata/texts\Quran.txt,paragraph
000000313279.png,2,metadata/texts\AOTS.txt,full
000000064525.png,0,-,-
000000543629.png,2,metadata/texts\Quran.txt,sentence
000000167919.png,1,metadata/texts\Quran.txt,paragraph
000000472682.png,1,metadata/texts\HA.txt,full
000000528908.png,0,-,-
000000026556.png,2,metadata/texts\Dune.txt,sentence
000000306899.png,2,metadata/texts\Dune.txt,paragraph
000000285785.png,1,metadata/texts\Quran.txt,full
000000336188.png,2,metadata/texts\Dune.txt,sentence
000000294091.png,0,-,-
000000539433.png,2,metadata/texts\Job.txt,paragraph
000000568489.png,2,metadata/texts\HA.txt,full
000000066838.png,1,metadata/texts\AOTS.txt,sentence
000000222189.png,2,metadata/texts\HA.txt,paragraph
000000564730.png,2,metadata/texts\Job.txt,full
000000185537.png,1,metadata/texts\Dune.txt,sentence
000000396208.png,2,metadata/texts\AOTS.txt,paragraph
000000402079.png,0,-,-
000000280510.png,1,metadata/texts\AOTS.txt,full
000000196173.png,2,metadata/texts\AOTS.txt,sentence
000000339282.png,0,-,-
000000412470.png,0,-,-
000000072864.png,1,metadata/texts\Job.txt,paragraph
000000058417.png,2,metadata/texts\AOTS.txt,full
000000004305.png,2,metadata/texts\HA.txt,sentence
000000324457.png,2,metadata/texts\Job.txt,paragraph
000000411634.png,0,-,-
000000062086.png,0,-,-
000000425624.png,0,-,-
000000160936.png,0,-,-
000000383201.png,0,-,-
000000298324.png,2,metadata/texts\Job.txt,full
000000554612.png,0,-,-
000000085890.png,2,metadata/texts\Quran.txt,sentence
000000149097.png,2,metadata/texts\HA.txt,paragraph
000000419240.png,2,metadata/texts\Job.txt,full
000000515477.png,1,metadata/texts\Dune.txt,sentence
000000243452.png,1,metadata/texts\HA.txt,paragraph
000000316548.png,0,-,-
000000460374.png,2,metadata/texts\Job.txt,full
000000199101.png,2,metadata/texts\Job.txt,sentence
000000105248.png,0,-,-
000000460911.png,1,metadata/texts\Quran.txt,paragraph
000000379783.png,1,metadata/texts\HA.txt,full
000000518641.png,2,metadata/texts\HA.txt,sentence
000000475128.png,2,metadata/texts\Dune.txt,paragraph
000000115414.png,0,-,-
000000201228.png,1,metadata/texts\Dune.txt,full
000000267171.png,2,metadata/texts\HA.txt,sentence
000000116307.png,0,-,-
000000499699.png,0,-,-
000000339551.png,0,-,-
000000382941.png,2,metadata/texts\HA.txt,paragraph
000000222459.png,2,metadata/texts\Dune.txt,full
000000172981.png,0,-,-
000000089085.png,1,metadata/texts\Job.txt,sentence
000000232915.png,2,metadata/texts\HA.txt,paragraph
000000443791.png,1,metadata/texts\Job.txt,full
000000544326.png,2,metadata/texts\Quran.txt,sentence
000000118684.png,1,metadata/texts\HA.txt,paragraph
000000083786.png,0,-,-
000000193040.png,0,-,-
000000419362.png,1,metadata/texts\HA.txt,full
000000157836.png,0,-,-
000000080083.png,2,metadata/texts\HA.txt,sentence
000000315859.png,1,metadata/texts\AOTS.txt,paragraph
000000310823.png,0,-,-
000000060439.png,0,-,-
000000092542.png,1,metadata/texts\HA.txt,full
000000422745.png,2,metadata/texts\Quran.txt,sentence
000000389471.png,2,metadata/texts\AOTS.txt,paragraph
000000196011.png,2,metadata/texts\AOTS.txt,full
000000224480.png,1,metadata/texts\Quran.txt,sentence
000000131175.png,0,-,-
000000395823.png,1,metadata/texts\Dune.txt,paragraph
000000116620.png,0,-,-
000000580927.png,0,-,-
000000474783.png,1,metadata/texts\AOTS.txt,full
000000539931.png,2,metadata/texts\AOTS.txt,sentence
000000034809.png,0,-,-
000000153801.png,0,-,-
000000277963.png,0,-,-
000000470557.png,1,metadata/texts\AOTS.txt,paragraph
000000332154.png,2,metadata/texts\Job.txt,full
000000181131.png,2,metadata/texts\Dune.txt,sentence
000000476204.png,2,metadata/texts\Dune.txt,paragraph
000000558521.png,2,metadata/texts\HA.txt,full
000000535894.png,2,metadata/texts\Quran.txt,sentence
000000543421.png,1,metadata/texts\Dune.txt,paragraph
000000051496.png,2,metadata/texts\AOTS.txt,full
000000115255.png,0,-,-
000000351082.png,2,metadata/texts\HA.txt,sentence
000000252688.png,0,-,-
000000190963.png,2,metadata/texts\Job.txt,paragraph
000000049223.png,1,metadata/texts\Quran.txt,full
000000381807.png,1,metadata/texts\AOTS.txt,sentence
000000402819.png,1,metadata/texts\AOTS.txt,paragraph
000000260728.png,2,metadata/texts\Quran.txt,full
000000536980.png,1,metadata/texts\Job.txt,sentence
000000489208.png,0,-,-
000000118577.png,2,metadata/texts\HA.txt,paragraph
000000056215.png,1,metadata/texts\HA.txt,full
000000571140.png,2,metadata/texts\AOTS.txt,sentence
000000176559.png,1,metadata/texts\Dune.txt,paragraph
000000121914.png,0,-,-
000000336612.png,0,-,-
000000059197.png,0,-,-
000000079079.png,2,metadata/texts\AOTS.txt,full
000000196479.png,2,metadata/texts\Job.txt,sentence
000000320545.png,2,metadata/texts\HA.txt,paragraph
000000008246.png,0,-,-
000000365995.png,1,metadata/texts\Quran.txt,full
000000328378.png,2,metadata/texts\Job.txt,sentence
000000143673.png,1,metadata/texts\AOTS.txt,paragraph
000000314184.png,2,metadata/texts\Dune.txt,full
000000040516.png,0,-,-
000000081195.png,2,metadata/texts\Job.txt,sentence
000000392888.png,1,metadata/texts\Dune.txt,paragraph
000000025324.png,2,metadata/texts\HA.txt,full
000000397157.png,0,-,-
000000330949.png,0,-,-
000000578618.png,1,metadata/texts\Dune.txt,sentence
000000273880.png,1,metadata/texts\Job.txt,paragraph
000000481307.png,1,metadata/texts\HA.txt,full
000000181688.png,2,metadata/texts\HA.txt,sentence
000000206649.png,0,-,-
000000479771.png,2,metadata/texts\HA.txt,paragraph
000000488365.png,2,metadata/texts\AOTS.txt,full
000000336413.png,2,metadata/texts\Dune.txt,sentence
000000003572.png,2,metadata/texts\Dune.txt,paragraph
000000484189.png,0,-,-
000000053857.png,2,metadata/texts\HA.txt,full
000000426211.png,1,metadata/texts\Job.txt,sentence
000000280327.png,2,metadata/texts\HA.txt,paragraph
000000065423.png,1,metadata/texts\AOTS.txt,full
000000397370.png,1,metadata/texts\Dune.txt,sentence
000000546069.png,1,metadata/texts\Quran.txt,paragraph
000000120203.png,1,metadata/texts\Quran.txt,full
000000315649.png,0,-,-
000000196930.png,1,metadata/texts\Dune.txt,sentence
000000276039.png,2,metadata/texts\Dune.txt,paragraph
000000349378.png,1,metadata/texts\HA.txt,full
000000575085.png,0,-,-
000000220378.png,2,metadata/texts\Job.txt,sentence
000000516765.png,0,-,-
000000020872.png,2,metadata/texts\AOTS.txt,paragraph
000000480896.png,0,-,-
000000063308.png,0,-,-
000000393920.png,1,metadata/texts\AOTS.txt,full
000000420759.png,2,metadata/texts\Job.txt,sentence
000000357619.png,1,metadata/texts\AOTS.txt,paragraph
000000299607.png,0,-,-
000000099866.png,0,-,-
000000297259.png,2,metadata/texts\AOTS.txt,full
000000165787.png,0,-,-
000000032086.png,1,metadata/texts\Job.txt,sentence
000000031862.png,2,metadata/texts\Quran.txt,paragraph
000000396758.png,1,metadata/texts\AOTS.txt,full
000000317189.png,0,-,-
000000518111.png,0,-,-
000000377256.png,2,metadata/texts\Dune.txt,sentence
000000531127.png,1,metadata/texts\AOTS.txt,paragraph
000000014588.png,2,metadata/texts\Quran.txt,full
000000402345.png,2,metadata/texts\Job.txt,sentence
000000490698.png,2,metadata/texts\Job.txt,paragraph
000000051420.png,2,metadata/texts\HA.txt,full
000000040095.png,0,-,-
000000134809.png,0,-,-
000000246427.png,2,metadata/texts\Quran.txt,sentence
000000148533.png,0,-,-
000000301576.png,1,metadata/texts\AOTS.txt,paragraph
000000547272.png,2,metadata/texts\Job.txt,full
000000449809.png,2,metadata/texts\HA.txt,sentence
000000543867.png,2,metadata/texts\Dune.txt,paragraph
000000569297.png,1,metadata/texts\Dune.txt,full
000000529015.png,0,-,-
000000461150.png,2,metadata/texts\AOTS.txt,sentence
000000374932.png,0,-,-
000000517364.png,1,metadata/texts\Dune.txt,paragraph
000000248438.png,2,metadata/texts\Quran.txt,full
000000456474.png,0,-,-
000000100914.png,1,metadata/texts\AOTS.txt,sentence
000000119924.png,2,metadata/texts\AOTS.txt,paragraph
000000099217.png,2,metadata/texts\Job.txt,full
000000445547.png,2,metadata/texts\Dune.txt,sentence
000000025053.png,2,metadata/texts\Job.txt,paragraph
000000487062.png,2,metadata/texts\HA.txt,full
000000214089.png,2,metadata/texts\HA.txt,sentence
000000178730.png,0,-,-
000000558008.png,1,metadata/texts\Job.txt,paragraph
000000356564.png,2,metadata/texts\HA.txt,full
000000009143.png,0,-,-
000000484318.png,0,-,-
000000002464.png,1,metadata/texts\HA.txt,sentence
000000053144.png,0,-,-
